LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
826,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
827,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
828,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
829,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
830,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
831,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
832,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
833,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
834,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
835,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
836,2016-09-29,02:03:46,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
837,2016-09-29,02:03:47,Info,CBS    Session,30546354_2830724089 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2830724089', 'WindowsUpdateAgent.']"
838,2016-09-29,02:03:47,Info,CBS    Session,30546354_2833204231 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2833204231', 'WindowsUpdateAgent.']"
839,2016-09-29,02:03:48,Info,CBS    Session,30546354_2839784607 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2839784607', 'WindowsUpdateAgent.']"
840,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
841,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
842,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
843,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
844,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
845,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
846,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
847,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
848,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
849,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
850,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
851,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
852,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
853,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
854,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
855,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
856,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
857,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
858,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
859,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
860,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
861,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
862,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
863,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
864,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
865,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
866,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
867,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
868,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
869,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
870,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
871,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
872,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
873,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
874,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
875,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
876,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
877,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
878,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
879,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
880,2016-09-29,02:03:48,Info,CBS    Session,30546354_2845524935 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2845524935', 'WindowsUpdateAgent.']"
881,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
882,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
883,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
884,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
885,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
886,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
887,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
888,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
889,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
890,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
891,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
892,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
893,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
894,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
895,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
896,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
897,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
898,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
899,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
900,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
901,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
902,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
903,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
904,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
905,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
906,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
907,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
908,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
909,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
910,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
911,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
912,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
913,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
914,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
915,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
916,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
917,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
918,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
919,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
920,2016-09-29,02:03:48,Info,CBS    Warning,Unrecognized packageExtended attribute.,046ec491,Unrecognized packageExtended attribute.,[]
921,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850645228 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850645228', 'WindowsUpdateAgent.']"
922,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850655229 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850655229', 'WindowsUpdateAgent.']"
923,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850665229 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850665229', 'WindowsUpdateAgent.']"
924,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850685230 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850685230', 'WindowsUpdateAgent.']"
925,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850695231 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850695231', 'WindowsUpdateAgent.']"
926,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850705232 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850705232', 'WindowsUpdateAgent.']"
927,2016-09-29,02:03:49,Info,CBS    Session,30546354_2850715232 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2850715232', 'WindowsUpdateAgent.']"
928,2016-09-29,02:03:49,Info,CBS    Session,30546354_2852095311 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2852095311', 'WindowsUpdateAgent.']"
929,2016-09-29,02:03:51,Info,CBS    Session,30546354_2868336240 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2868336240', 'WindowsUpdateAgent.']"
930,2016-09-29,02:03:51,Info,CBS    Read out cached package applicability for package,"Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
931,2016-09-29,02:03:51,Info,CBS    Session,30546354_2875796667 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2875796667', 'WindowsUpdateAgent.']"
932,2016-09-29,02:03:51,Info,CBS    Read out cached package applicability for package,"Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2656356~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
933,2016-09-29,02:03:52,Info,CBS    Session,30546354_2879516879 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2879516879', 'WindowsUpdateAgent.']"
934,2016-09-29,02:03:52,Info,CBS    Read out cached package applicability for package,"Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3108664~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
935,2016-09-29,02:03:52,Info,CBS    Session,30546354_2879836898 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2879836898', 'WindowsUpdateAgent.']"
936,2016-09-29,02:03:52,Info,CBS    Read out cached package applicability for package,"Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3115858~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
937,2016-09-29,02:03:53,Info,CBS    Session,30546354_2894197719 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2894197719', 'WindowsUpdateAgent.']"
938,2016-09-29,02:03:53,Info,CBS    Read out cached package applicability for package,"Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
939,2016-09-29,02:03:53,Info,CBS    Session,30546354_2896247836 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2896247836', 'WindowsUpdateAgent.']"
940,2016-09-29,02:03:54,Info,CBS    Read out cached package applicability for package,"Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3060716~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
941,2016-09-29,02:03:54,Info,CBS    Session,30546354_2902428190 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2902428190', 'WindowsUpdateAgent.']"
942,2016-09-29,02:03:54,Info,CBS    Read out cached package applicability for package,"Package_for_KB3006137~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3006137~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
943,2016-09-29,02:03:54,Info,CBS    Session,30546354_2902518195 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2902518195', 'WindowsUpdateAgent.']"
944,2016-09-29,02:03:54,Info,CBS    Read out cached package applicability for package,"Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3067903~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
945,2016-09-29,02:03:55,Info,CBS    Session,30546354_2908448534 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2908448534', 'WindowsUpdateAgent.']"
946,2016-09-29,02:03:55,Info,CBS    Read out cached package applicability for package,"Package_for_KB3086255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3086255~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
947,2016-09-29,02:03:55,Info,CBS    Session,30546354_2912518767 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2912518767', 'WindowsUpdateAgent.']"
948,2016-09-29,02:03:55,Info,CBS    Read out cached package applicability for package,"Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2,', '112, CurrentState:112']"
949,2016-09-29,02:03:55,Info,CBS    Session,30546354_2914788897 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2914788897', 'WindowsUpdateAgent.']"
950,2016-09-29,02:03:55,Info,CBS    Read out cached package applicability for package,"Package_for_KB3182203~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3182203~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
951,2016-09-29,02:03:55,Info,CBS    Session,30546354_2915778954 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2915778954', 'WindowsUpdateAgent.']"
952,2016-09-29,02:03:55,Info,CBS    Read out cached package applicability for package,"Package_for_KB3075226~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3075226~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
953,2016-09-29,02:03:55,Info,CBS    Session,30546354_2916919019 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2916919019', 'WindowsUpdateAgent.']"
954,2016-09-29,02:03:55,Info,CBS    Read out cached package applicability for package,"Package_for_KB3185319~31bf3856ad364e35~amd64~~11.2.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3185319~31bf3856ad364e35~amd64~~11.2.1.0,', '112, CurrentState:112']"
955,2016-09-29,02:03:55,Info,CBS    Session,30546354_2917229036 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2917229036', 'WindowsUpdateAgent.']"
956,2016-09-29,02:03:56,Info,CBS    Session,30546354_2919539169 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2919539169', 'WindowsUpdateAgent.']"
957,2016-09-29,02:03:56,Info,CBS    Read out cached package applicability for package,"Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1,', '80, CurrentState:112']"
958,2016-09-29,02:03:56,Info,CBS    Session,30546354_2926539569 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2926539569', 'WindowsUpdateAgent.']"
959,2016-09-29,02:03:56,Info,CBS    Read out cached package applicability for package,"Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2978742~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
960,2016-09-29,02:03:57,Info,CBS    Session,30546354_2932399904 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2932399904', 'WindowsUpdateAgent.']"
961,2016-09-29,02:03:57,Info,CBS    Read out cached package applicability for package,"Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
962,2016-09-29,02:03:57,Info,CBS    Session,30546354_2934110002 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2934110002', 'WindowsUpdateAgent.']"
963,2016-09-29,02:03:57,Info,CBS    Read out cached package applicability for package,"Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3055642~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
964,2016-09-29,02:03:57,Info,CBS    Session,30546354_2934760039 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2934760039', 'WindowsUpdateAgent.']"
965,2016-09-29,02:03:57,Info,CBS    Read out cached package applicability for package,"Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5,', '112, CurrentState:112']"
966,2016-09-29,02:03:57,Info,CBS    Session,30546354_2936720151 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2936720151', 'WindowsUpdateAgent.']"
967,2016-09-29,02:03:57,Info,CBS    Read out cached package applicability for package,"Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3147071~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
968,2016-09-29,02:03:57,Info,CBS    Session,30546354_2937490195 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2937490195', 'WindowsUpdateAgent.']"
969,2016-09-29,02:03:57,Info,CBS    Read out cached package applicability for package,"Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB3019978~31bf3856ad364e35~amd64~~6.1.1.2,', '80,']"
970,2016-09-29,02:03:57,Info,CBS    Session,30546354_2937600202 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2937600202', 'WindowsUpdateAgent.']"
971,2016-09-29,02:03:57,Info,CBS    Read out cached package applicability for package,"Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2563227~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
972,2016-09-29,02:03:58,Info,CBS    Session,30546354_2939830329 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2939830329', 'WindowsUpdateAgent.']"
973,2016-09-29,02:03:58,Info,CBS    Read out cached package applicability for package,"Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3126587~31bf3856ad364e35~amd64~~6.1.1.1,', '112, CurrentState:112']"
974,2016-09-29,02:03:59,Info,CBS    Session,30546354_2950240925 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2950240925', 'WindowsUpdateAgent.']"
975,2016-09-29,02:03:59,Info,CBS    Read out cached package applicability for package,"Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB2789645~31bf3856ad364e35~amd64~~6.1.1.0,', '80, CurrentState:112']"
976,2016-09-29,02:03:59,Info,CBS    Session,30546354_2953481110 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2953481110', 'WindowsUpdateAgent.']"
977,2016-09-29,02:03:59,Info,CBS    Read out cached package applicability for package,"Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",d141e2fa,<*> ApplicableState: <*> <*>,"['Package_for_KB3138901~31bf3856ad364e35~amd64~~6.1.1.0,', '112, CurrentState:112']"
978,2016-09-29,02:03:59,Info,CBS    Session,30546354_2955011197 initialized by client WindowsUpdateAgent.,cf1b9d89,<*> initialized by client <*>,"['30546354_2955011197', 'WindowsUpdateAgent.']"
979,2016-09-29,02:03:59,Info,CBS    Read out cached package applicability for package,"Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",80f8e8dd,<*> ApplicableState: <*> CurrentState:0,"['Package_for_KB2607047~31bf3856ad364e35~amd64~~6.1.1.1,', '0,']"
